company,cik,metric_id,metric_name,value,unit,status,source_class,formula,period_start,period_end,fiscal_year,fiscal_period,accession,form,filed_date,concept_or_section,context_or_dimension,confidence,notes
Lumen Technologies,18926,B07,Interest coverage ratio,,ratio,NOT_MEANINGFUL,DERIVED,,2025-01-01,2025-12-31,2025,ANNUAL,0000018926-26-000014,10-K,2026-02-20,,"{""annual_filing_period"": {""fiscal_year"": 2025, ""period_end"": ""2025-12-31"", ""period_start"": ""2025-01-01""}, ""measurement_kind"": ""ANNUAL"", ""scope"": {""coverage"": ""deterministic_source_set"", ""fiscal_year"": 2025}, ""selection"": null, ""source_reference_ids"": [""sha256:8daae18007567b32df57dfbf2f36af2471a927c13846b99a4869f84b9921dd58"", ""sha256:671a0aa3b034186748b33f6df246360d4a92b37912e089cdac7222f84f2ef892"", ""sha256:071bdc91f92a80a2a0796b194d6773c40be4b7cb12ffb8136006191b7d37be21"", ""sha256:dc8a0705b882e3088c531d325991ad89b6f99e42832af7c497b7a8cd8a7ca676"", ""sha256:df1734bc1e2c78ba48ee1e6f67c45e727000cde3274acc77daa71fc43b2cffe8"", ""sha256:6d45d808071b41cc6bdc83f1c20749c7fc7ad1aae26e138a907df8b2f98fc65f""]}",,Source-rebuilt native result; exact measurement dates are retained. Measurement covers the source fiscal-year interval. Native state: PUBLISHED; reason: RATIO_NUMERATOR_NOT_POSITIVE.
