company,cik,metric_id,metric_name,value,unit,status,source_class,formula,period_start,period_end,fiscal_year,fiscal_period,accession,form,filed_date,concept_or_section,context_or_dimension,confidence,notes
Paramount Skydance / Paramount Global,2041610,B10,Occupancy rate,,percent,N_A_STRUCTURAL,NOT_AVAILABLE,source-reported lodging table observation,2025-01-01,2025-12-31,2025,STRUCTURAL,,,,,"{""annual_filing_period"": {""fiscal_year"": 2025, ""period_end"": ""2025-12-31"", ""period_start"": ""2025-01-01""}, ""measurement_kind"": ""STRUCTURAL"", ""scope"": {""geography"": ""worldwide"", ""operating_scope"": ""systemwide"", ""property_population"": ""comparable""}, ""selection"": {""classification"": ""STRUCTURAL"", ""reason_code"": ""TRAIT_NOT_APPLICABLE""}, ""source_reference_ids"": [""sha256:1675e3728606efda84d87ed739d2743656f0c40054b565754e0caf43ec55dd99"", ""sha256:ca0329884451e51380468f4ffee24a484a67e6571f3a5691acb4794319770a99"", ""sha256:62a754c973a5d8cac99ae2ff0ccbc64ac40d722f071d8c6f18f58dd14a01c2d2""]}",,Trait applicability is structurally false. No financial measurement is asserted; dates retain the filing group. Native state: PUBLISHED; reason: TRAIT_NOT_APPLICABLE.
