company,cik,metric_id,source_url,repo_relative_path,content_sha256,accession,document_name,concept_or_section,context_or_dimension,unit,period_start,period_end,value_raw,value_normalized,evidence_quote,extraction_method,parser_version
Marriott International,1048286,D04,https://www.sec.gov/Archives/edgar/data/1048286/000104828626000007/mar-20251231.htm,evidence/request_attempts/c3/c372495ac4ad3e62399040675f490315db137e17cd9a9a4a8c10cb1d09312547/mar-20251231.htm,c372495ac4ad3e62399040675f490315db137e17cd9a9a4a8c10cb1d09312547,0001048286-26-000007,mar-20251231.htm,Defined source scope,"{""assessment_mode"": ""LIVE"", ""assessment_set_id"": ""sha256:4d2d4400ff871f140f7ac549f5e60a2c492e1e83c413bf05e09136603886d963"", ""scope"": ""SAVED_ANNUAL_PRIMARY_AND_ALL_CURRENT_ANNUAL_AMENDMENTS_VISIBLE_AND_NATIVE"", ""source_unit_ids"": [""sha256:c602ecc69500ffb50c421970157577cb6e31c757c5bbb45f15ae8dc5e7fc7fc1"", ""sha256:0b7d5050acebf57cf6a05ac75c5728bf05e4f1e357d694150ecf4527f989acfc"", ""sha256:8e212b892ba6fb1608d3248532e622160f3e2349e2b477dd0b8f82372ad6da1c"", ""sha256:99502d9018e934545c8936a7b69c62e3bea7a4d8112359818b309b54b95fcd58"", ""sha256:26eb8d47590552f5545a76e257dd0a54f4ed161142810120aa07bdd528675c7e"", ""sha256:045315d7c3b48a73cf5ada70e5cdb85a5d5d6c617e477f697bd435788be17157"", ""sha256:3345ce064f9231ae17b6b0133c01f16d4bc21ed1866bd7c9e1bf22fa7760d5b9"", ""sha256:c54e0429db2d3eb364dbd0c69e432e81c9941e495ab069f713fee32ec16b7666"", ""sha256:734d6521a7c143c93d94125039f289bb10301651fcadafd74dcdf7b7acbc31d6"", ""sha256:c6ef86dacec03f8ee48100d4312e724e5e72141b27239dc125b49c622ae86500"", ""sha256:e8e52e77f5b27911e433d8b17ce0a5e9ae6b2fafd6e211de7788a78f12997c8c"", ""sha256:c8f38993e4ae474d4a0b261497638a5cc3adf551270689cef192022c19a58736"", ""sha256:4af0523b4e303de27c96f37785073b9f027b973ede4855205d487cea14f7087b"", ""sha256:8518e7a54266404c6d85a17f1a3057ac9cb95add1ff07b3079ae26d7c9f3bcb0"", ""sha256:63366ffe097dbfd068a8b491df8d159a8e3113b8a80f49898c317d596a5ca963"", ""sha256:4f09dc3894af46541d905226c85e0c8dd6fb00e99aae2a0862a928a7b907929d"", ""sha256:b9c8510355033183a1c2881d9b2c5eaf71fb1d5b78af737e1ccfbbc744369da6""]}",text,2025-01-01,2025-12-31,,,Host scope-check record; no source quotation or numeric value is asserted.,complete_native_d04_assessment,capacity_run
