company,cik,metric_id,metric_name,value,unit,status,source_class,formula,period_start,period_end,fiscal_year,fiscal_period,accession,form,filed_date,concept_or_section,context_or_dimension,confidence,notes
Ford Motor Company,37996,B06,Debt-to-equity,,ratio,WITHHELD,DERIVED,defined carrying debt / shareholders equity,2025-12-31,2025-12-31,2025,TARGET_PERIOD,,10-K,2026-02-11,,"{""annual_filing_period"": {""fiscal_year"": 2025, ""period_end"": ""2025-12-31"", ""period_start"": ""2025-01-01""}, ""measurement_kind"": ""TARGET_PERIOD"", ""scope"": {""entity_scope"": ""consolidated""}, ""selection"": {""classification"": ""IMPLEMENTATION_GAP"", ""reason"": ""B06_INDUSTRIAL_SCOPE_REQUIRES_SEPARATE_PROOF""}, ""source_reference_ids"": [""sha256:53a10f98ba7e7db2177dac199713f1259262e107d10dd0b3dc824e51395877b6"", ""sha256:5a7fd6bdf110f3429e0cee5ebf349b6e59d8e3789cbb05a52827afc195d02ec4"", ""sha256:7b518119b620bf0dba2ba76a53b63917809132d3f154a6f9595f5bf64f1e27c7"", ""sha256:4fe37d81a86951f5d28883627e2c475f7ec5085ba2deb3a165ecd3b6d1bbb3f2"", ""sha256:a65d4c625e97b1e84b5874bdf447f84206f1d17e70be5daff9b7ff6642d6b47c""]}",,"Recognized borrowing, bond and finance lease carrying amounts divided by source-verified shareholders equity. No accepted value is asserted for this target period. Native state: WITHHELD; reason: B06_SOURCE_RELATIONSHIP_UNRESOLVED."
