company,cik,metric_id,source_url,repo_relative_path,content_sha256,accession,document_name,concept_or_section,context_or_dimension,unit,period_start,period_end,value_raw,value_normalized,evidence_quote,extraction_method,parser_version
Marriott International,1048286,B01,https://data.sec.gov/api/xbrl/companyfacts/CIK0001048286.json,evidence/request_attempts/af/af2fea717f696acfa6f5f2436aa6e4175c3c56ab1628a2e3198964300f32422a/CIK0001048286.json,af2fea717f696acfa6f5f2436aa6e4175c3c56ab1628a2e3198964300f32422a,0001048286-26-000007,CIK0001048286.json,Revenues,"{""source_binding"": {""accession"": ""0001048286-26-000007"", ""concept"": ""us-gaap:Revenues"", ""document_name"": ""CIK0001048286.json"", ""duration_days"": 365, ""entity"": ""1048286"", ""fact_id"": ""fact:sha256:640d9a21651aece0a442d56ed33584b1de816baa0a4cbeb0b717c112ca0c878a"", ""filed"": ""2026-02-10"", ""fiscal_period"": ""FY"", ""form"": ""10-K"", ""frame"": ""CY2025"", ""raw_asset_id"": ""sha256:af2fea717f696acfa6f5f2436aa6e4175c3c56ab1628a2e3198964300f32422a"", ""source_reference_id"": ""sha256:3109bea68ae11f5e3c6ebd77114cda1d6f17d60e772b2630baffdb2639c483e9"", ""source_role"": ""companyfacts""}, ""source_cells"": []}",USD,2025-01-01,2025-12-31,,26186000000,Normalized source-derived observation: Revenues=26186000000 unit=USD accn=0001048286-26-000007 filed=2026-02-10,ordinary_native_source_projection,ordinary_projection_v1
