company,cik,metric_id,metric_name,value,unit,status,source_class,formula,period_start,period_end,fiscal_year,fiscal_period,accession,form,filed_date,concept_or_section,context_or_dimension,confidence,notes
Marriott International,1048286,B11,RevPAR,128.8,USD,MDA_OK,MDA,source-reported lodging table observation,2025-01-01,2025-12-31,2025,ANNUAL,0001048286-26-000007,10-K,2026-02-10,RevPAR,"{""annual_filing_period"": {""fiscal_year"": 2025, ""period_end"": ""2025-12-31"", ""period_start"": ""2025-01-01""}, ""measurement_kind"": ""ANNUAL"", ""scope"": {""geography"": ""worldwide"", ""operating_scope"": ""systemwide"", ""property_population"": ""comparable""}, ""selection"": {""ai_response_used"": false, ""classification"": ""DETERMINISTIC_REPORTED_TABLE"", ""period_basis"": ""EXPLICIT_TABLE_INTRODUCTION_YEAR_AND_COLUMN_WITH_LOCAL_QUALIFIER_CHECK"", ""qualification_credit"": false, ""reason_code"": ""PASS"", ""source_component_id"": ""sha256:02b06d8f310062d09e4a16a28c01f0e4a583f786136df6cad9b38a6b2f35ef29"", ""source_witnesses"": {""amount"": {""grid_sha256"": ""sha256:8e270aaf65de0b1214a11498d00478194f814d1fb686b0638679eb24cb1e23cf"", ""locator"": {""colspan"": 1, ""column_index"": 4, ""derived_asset_id"": ""sha256:5bcb302aca7ee0e2b6dbd8458dc5a74e579ab9586e4e9974e2bbb21f21a9ea7f"", ""origin_column_index"": 4, ""origin_row_index"": 26, ""row_index"": 26, ""rowspan"": 1, ""table_id"": ""table_000011""}, ""raw_text"": ""128.80&#160;"", ""text"": ""128.80""}, ""geography"": {""grid_sha256"": ""sha256:8e270aaf65de0b1214a11498d00478194f814d1fb686b0638679eb24cb1e23cf"", ""locator"": {""colspan"": 3, ""column_index"": 0, ""derived_asset_id"": ""sha256:5bcb302aca7ee0e2b6dbd8458dc5a74e579ab9586e4e9974e2bbb21f21a9ea7f"", ""origin_column_index"": 0, ""origin_row_index"": 26, ""row_index"": 26, ""rowspan"": 1, ""table_id"": ""table_000011""}, ""raw_text"": ""\nWorldwide (2)"", ""text"": ""Worldwide (2)""}, ""measure"": {""grid_sha256"": ""sha256:8e270aaf65de0b1214a11498d00478194f814d1fb686b0638679eb24cb1e23cf"", ""locator"": {""colspan"": 9, ""column_index"": 3, ""derived_asset_id"": ""sha256:5bcb302aca7ee0e2b6dbd8458dc5a74e579ab9586e4e9974e2bbb21f21a9ea7f"", ""origin_column_index"": 3, ""origin_row_index"": 3, ""row_index"": 3, ""rowspan"": 1, ""table_id"": ""table_000011""}, ""raw_text"": ""RevPAR"", ""text"": ""RevPAR""}, ""population_and_operating_scope"": {""grid_sha256"": ""sha256:8e270aaf65de0b1214a11498d00478194f814d1fb686b0638679eb24cb1e23cf"", ""locator"": {""colspan"": 3, ""column_index"": 0, ""derived_asset_id"": ""sha256:5bcb302aca7ee0e2b6dbd8458dc5a74e579ab9586e4e9974e2bbb21f21a9ea7f"", ""origin_column_index"": 0, ""origin_row_index"": 18, ""row_index"": 18, ""rowspan"": 1, ""table_id"": ""table_000011""}, ""raw_text"": ""Comparable Systemwide Properties"", ""text"": ""Comparable Systemwide Properties""}, ""unit"": {""grid_sha256"": ""sha256:8e270aaf65de0b1214a11498d00478194f814d1fb686b0638679eb24cb1e23cf"", ""locator"": {""colspan"": 1, ""column_index"": 3, ""derived_asset_id"": ""sha256:5bcb302aca7ee0e2b6dbd8458dc5a74e579ab9586e4e9974e2bbb21f21a9ea7f"", ""origin_column_index"": 3, ""origin_row_index"": 26, ""row_index"": 26, ""rowspan"": 1, ""table_id"": ""table_000011""}, ""raw_text"": ""$"", ""text"": ""$""}, ""year"": {""grid_sha256"": ""sha256:8e270aaf65de0b1214a11498d00478194f814d1fb686b0638679eb24cb1e23cf"", ""locator"": {""colspan"": 3, ""column_index"": 3, ""derived_asset_id"": ""sha256:5bcb302aca7ee0e2b6dbd8458dc5a74e579ab9586e4e9974e2bbb21f21a9ea7f"", ""origin_column_index"": 3, ""origin_row_index"": 4, ""row_index"": 4, ""rowspan"": 1, ""table_id"": ""table_000011""}, ""raw_text"": ""2025"", ""text"": ""2025""}}, ""table_id"": ""table_000011""}, ""source_reference_ids"": [""sha256:c37238976da80a6d94cfdac4177c453af617a627c1651f9bb071a20ad8ab2dfe"", ""sha256:40127921b5837f721fb7ec41028d9eeeefb0855d09261b0fef4a1985f5298d4b"", ""sha256:3109bea68ae11f5e3c6ebd77114cda1d6f17d60e772b2630baffdb2639c483e9""]}",,Comparable systemwide worldwide statistic from the explicitly stated source year. Measurement covers the source fiscal-year interval. Native state: PUBLISHED; reason: PASS.
