company,cik,metric_id,metric_name,value,unit,status,source_class,formula,period_start,period_end,fiscal_year,fiscal_period,accession,form,filed_date,concept_or_section,context_or_dimension,confidence,notes
Ford Motor Company,37996,B11,RevPAR,,USD,N_A_STRUCTURAL,NOT_AVAILABLE,source-reported lodging table observation,2025-01-01,2025-12-31,2025,STRUCTURAL,,,,,"{""annual_filing_period"": {""fiscal_year"": 2025, ""period_end"": ""2025-12-31"", ""period_start"": ""2025-01-01""}, ""measurement_kind"": ""STRUCTURAL"", ""scope"": {""geography"": ""worldwide"", ""operating_scope"": ""systemwide"", ""property_population"": ""comparable""}, ""selection"": {""classification"": ""STRUCTURAL"", ""reason_code"": ""TRAIT_NOT_APPLICABLE""}, ""source_reference_ids"": [""sha256:9fc7f567ee31f33b929df0694303cc3e5522c88e7afb25640fe347d2250c80d6"", ""sha256:4fe37d81a86951f5d28883627e2c475f7ec5085ba2deb3a165ecd3b6d1bbb3f2"", ""sha256:5a7fd6bdf110f3429e0cee5ebf349b6e59d8e3789cbb05a52827afc195d02ec4""]}",,Trait applicability is structurally false. No financial measurement is asserted; dates retain the filing group. Native state: PUBLISHED; reason: TRAIT_NOT_APPLICABLE.
