company,cik,accession,document_name,source_url,repo_relative_path,content_sha256,namespace,concept,unit,context,dimensions,period_start,period_end,value
Paramount Skydance / Paramount Global,813828,0001140361-25-021135,ny20047871x1_def14a.htm,https://www.sec.gov/Archives/edgar/data/813828/000114036125021135/ny20047871x1_def14a.htm,evidence/accession_materials/paramount_skydance_paramount_global_813828_000114036125021135/ny20047871x1_def14a.htm,67f6aa6db3d49465672a425e411c7c8dc77d445dc779453ac3a723929a40b3b8,ecd,NonPeoNeoAvgTotalCompAmt,usd,c8,,,,4497431
Paramount Skydance / Paramount Global,813828,0001140361-25-021135,ny20047871x1_def14a.htm,https://www.sec.gov/Archives/edgar/data/813828/000114036125021135/ny20047871x1_def14a.htm,evidence/accession_materials/paramount_skydance_paramount_global_813828_000114036125021135/ny20047871x1_def14a.htm,67f6aa6db3d49465672a425e411c7c8dc77d445dc779453ac3a723929a40b3b8,ecd,NonPeoNeoAvgCompActuallyPaidAmt,usd,c8,,,,2453046
Paramount Skydance / Paramount Global,813828,0001140361-25-021135,ny20047871x1_def14a.htm,https://www.sec.gov/Archives/edgar/data/813828/000114036125021135/ny20047871x1_def14a.htm,evidence/accession_materials/paramount_skydance_paramount_global_813828_000114036125021135/ny20047871x1_def14a.htm,67f6aa6db3d49465672a425e411c7c8dc77d445dc779453ac3a723929a40b3b8,ecd,PeerGroupTotalShareholderRtnAmt,usd,c8,,,,93.66
Paramount Skydance / Paramount Global,813828,0001140361-25-021135,ny20047871x1_def14a.htm,https://www.sec.gov/Archives/edgar/data/813828/000114036125021135/ny20047871x1_def14a.htm,evidence/accession_materials/paramount_skydance_paramount_global_813828_000114036125021135/ny20047871x1_def14a.htm,67f6aa6db3d49465672a425e411c7c8dc77d445dc779453ac3a723929a40b3b8,ecd,CoSelectedMeasureAmt,pure,c8,,,,-0.4407
Paramount Skydance / Paramount Global,813828,0001140361-25-021135,ny20047871x1_def14a.htm,https://www.sec.gov/Archives/edgar/data/813828/000114036125021135/ny20047871x1_def14a.htm,evidence/accession_materials/paramount_skydance_paramount_global_813828_000114036125021135/ny20047871x1_def14a.htm,67f6aa6db3d49465672a425e411c7c8dc77d445dc779453ac3a723929a40b3b8,ecd,PeoTotalCompAmt,usd,c9,,,,20035212
Paramount Skydance / Paramount Global,813828,0001140361-25-021135,ny20047871x1_def14a.htm,https://www.sec.gov/Archives/edgar/data/813828/000114036125021135/ny20047871x1_def14a.htm,evidence/accession_materials/paramount_skydance_paramount_global_813828_000114036125021135/ny20047871x1_def14a.htm,67f6aa6db3d49465672a425e411c7c8dc77d445dc779453ac3a723929a40b3b8,ecd,PeoTotalCompAmt,usd,c10,,,,—
Paramount Skydance / Paramount Global,813828,0001140361-25-021135,ny20047871x1_def14a.htm,https://www.sec.gov/Archives/edgar/data/813828/000114036125021135/ny20047871x1_def14a.htm,evidence/accession_materials/paramount_skydance_paramount_global_813828_000114036125021135/ny20047871x1_def14a.htm,67f6aa6db3d49465672a425e411c7c8dc77d445dc779453ac3a723929a40b3b8,ecd,PeoActuallyPaidCompAmt,usd,c9,,,,12873214
Paramount Skydance / Paramount Global,813828,0001140361-25-021135,ny20047871x1_def14a.htm,https://www.sec.gov/Archives/edgar/data/813828/000114036125021135/ny20047871x1_def14a.htm,evidence/accession_materials/paramount_skydance_paramount_global_813828_000114036125021135/ny20047871x1_def14a.htm,67f6aa6db3d49465672a425e411c7c8dc77d445dc779453ac3a723929a40b3b8,ecd,PeoActuallyPaidCompAmt,usd,c10,,,,—
Paramount Skydance / Paramount Global,813828,0001140361-25-021135,ny20047871x1_def14a.htm,https://www.sec.gov/Archives/edgar/data/813828/000114036125021135/ny20047871x1_def14a.htm,evidence/accession_materials/paramount_skydance_paramount_global_813828_000114036125021135/ny20047871x1_def14a.htm,67f6aa6db3d49465672a425e411c7c8dc77d445dc779453ac3a723929a40b3b8,ecd,NonPeoNeoAvgTotalCompAmt,usd,c11,,,,2802710
Paramount Skydance / Paramount Global,813828,0001140361-25-021135,ny20047871x1_def14a.htm,https://www.sec.gov/Archives/edgar/data/813828/000114036125021135/ny20047871x1_def14a.htm,evidence/accession_materials/paramount_skydance_paramount_global_813828_000114036125021135/ny20047871x1_def14a.htm,67f6aa6db3d49465672a425e411c7c8dc77d445dc779453ac3a723929a40b3b8,ecd,NonPeoNeoAvgCompActuallyPaidAmt,usd,c11,,,,2132649
