company,cik,accession,document_name,source_url,repo_relative_path,content_sha256,namespace,concept,unit,context,dimensions,period_start,period_end,value
Southwest Airlines,92380,0001193125-26-127237,d121727ddef14a.htm,https://www.sec.gov/Archives/edgar/data/92380/000119312526127237/d121727ddef14a.htm,evidence/accession_materials/southwest_airlines_92380_000119312526127237/d121727ddef14a.htm,f9fe5ceb34c9f1620007de3eecbf97a58c808241c1c4c769af3b2060a72723c9,ecd,PeoActuallyPaidCompAmt,iso4217:USD,P01_01_2022To12_31_2022_GaryCKellyMemberecdIndividualAxis,ecd:IndividualAxis=luv:GaryC.KellyMember,2022-01-01,2022-12-31,4168811
Southwest Airlines,92380,0001193125-26-127237,d121727ddef14a.htm,https://www.sec.gov/Archives/edgar/data/92380/000119312526127237/d121727ddef14a.htm,evidence/accession_materials/southwest_airlines_92380_000119312526127237/d121727ddef14a.htm,f9fe5ceb34c9f1620007de3eecbf97a58c808241c1c4c769af3b2060a72723c9,ecd,PeoActuallyPaidCompAmt,iso4217:USD,P01_01_2022To12_31_2022_RobertEJordanMemberecdIndividualAxis,ecd:IndividualAxis=luv:RobertE.JordanMember,2022-01-01,2022-12-31,4758729
Southwest Airlines,92380,0001193125-26-127237,d121727ddef14a.htm,https://www.sec.gov/Archives/edgar/data/92380/000119312526127237/d121727ddef14a.htm,evidence/accession_materials/southwest_airlines_92380_000119312526127237/d121727ddef14a.htm,f9fe5ceb34c9f1620007de3eecbf97a58c808241c1c4c769af3b2060a72723c9,ecd,NonPeoNeoAvgTotalCompAmt,iso4217:USD,P01_01_2022To12_31_2022,,2022-01-01,2022-12-31,2747309
Southwest Airlines,92380,0001193125-26-127237,d121727ddef14a.htm,https://www.sec.gov/Archives/edgar/data/92380/000119312526127237/d121727ddef14a.htm,evidence/accession_materials/southwest_airlines_92380_000119312526127237/d121727ddef14a.htm,f9fe5ceb34c9f1620007de3eecbf97a58c808241c1c4c769af3b2060a72723c9,ecd,NonPeoNeoAvgCompActuallyPaidAmt,iso4217:USD,P01_01_2022To12_31_2022,,2022-01-01,2022-12-31,2695718
Southwest Airlines,92380,0001193125-26-127237,d121727ddef14a.htm,https://www.sec.gov/Archives/edgar/data/92380/000119312526127237/d121727ddef14a.htm,evidence/accession_materials/southwest_airlines_92380_000119312526127237/d121727ddef14a.htm,f9fe5ceb34c9f1620007de3eecbf97a58c808241c1c4c769af3b2060a72723c9,ecd,TotalShareholderRtnAmt,iso4217:USD,P01_01_2022To12_31_2022,,2022-01-01,2022-12-31,63
Southwest Airlines,92380,0001193125-26-127237,d121727ddef14a.htm,https://www.sec.gov/Archives/edgar/data/92380/000119312526127237/d121727ddef14a.htm,evidence/accession_materials/southwest_airlines_92380_000119312526127237/d121727ddef14a.htm,f9fe5ceb34c9f1620007de3eecbf97a58c808241c1c4c769af3b2060a72723c9,ecd,PeerGroupTotalShareholderRtnAmt,iso4217:USD,P01_01_2022To12_31_2022,,2022-01-01,2022-12-31,48
Southwest Airlines,92380,0001193125-26-127237,d121727ddef14a.htm,https://www.sec.gov/Archives/edgar/data/92380/000119312526127237/d121727ddef14a.htm,evidence/accession_materials/southwest_airlines_92380_000119312526127237/d121727ddef14a.htm,f9fe5ceb34c9f1620007de3eecbf97a58c808241c1c4c769af3b2060a72723c9,ecd,CoSelectedMeasureAmt,xbrli:pure,P01_01_2022To12_31_2022,,2022-01-01,2022-12-31,0.076
Southwest Airlines,92380,0001193125-26-127237,d121727ddef14a.htm,https://www.sec.gov/Archives/edgar/data/92380/000119312526127237/d121727ddef14a.htm,evidence/accession_materials/southwest_airlines_92380_000119312526127237/d121727ddef14a.htm,f9fe5ceb34c9f1620007de3eecbf97a58c808241c1c4c769af3b2060a72723c9,ecd,PeoTotalCompAmt,iso4217:USD,P01_01_2021To12_31_2021_GaryCKellyMemberecdIndividualAxis,ecd:IndividualAxis=luv:GaryC.KellyMember,2021-01-01,2021-12-31,5819756
Southwest Airlines,92380,0001193125-26-127237,d121727ddef14a.htm,https://www.sec.gov/Archives/edgar/data/92380/000119312526127237/d121727ddef14a.htm,evidence/accession_materials/southwest_airlines_92380_000119312526127237/d121727ddef14a.htm,f9fe5ceb34c9f1620007de3eecbf97a58c808241c1c4c769af3b2060a72723c9,ecd,PeoTotalCompAmt,iso4217:USD,P01_01_2021To12_31_2021_RobertEJordanMemberecdIndividualAxis,ecd:IndividualAxis=luv:RobertE.JordanMember,2021-01-01,2021-12-31,—
Southwest Airlines,92380,0001193125-26-127237,d121727ddef14a.htm,https://www.sec.gov/Archives/edgar/data/92380/000119312526127237/d121727ddef14a.htm,evidence/accession_materials/southwest_airlines_92380_000119312526127237/d121727ddef14a.htm,f9fe5ceb34c9f1620007de3eecbf97a58c808241c1c4c769af3b2060a72723c9,ecd,PeoActuallyPaidCompAmt,iso4217:USD,P01_01_2021To12_31_2021_GaryCKellyMemberecdIndividualAxis,ecd:IndividualAxis=luv:GaryC.KellyMember,2021-01-01,2021-12-31,6016459
