company,cik,metric_id,metric_name,value,unit,status,source_class,formula,period_start,period_end,fiscal_year,fiscal_period,accession,form,filed_date,concept_or_section,context_or_dimension,confidence,notes
Salesforce,1108524,B10,Occupancy rate,,percent,N_A_STRUCTURAL,NOT_AVAILABLE,source-reported lodging table observation,2025-02-01,2026-01-31,2026,STRUCTURAL,,,,,"{""annual_filing_period"": {""fiscal_year"": 2026, ""period_end"": ""2026-01-31"", ""period_start"": ""2025-02-01""}, ""measurement_kind"": ""STRUCTURAL"", ""scope"": {""geography"": ""worldwide"", ""operating_scope"": ""systemwide"", ""property_population"": ""comparable""}, ""selection"": {""classification"": ""STRUCTURAL"", ""reason_code"": ""TRAIT_NOT_APPLICABLE""}, ""source_reference_ids"": [""sha256:cab1ae90553ad34778d4e1d102a87edab091ffa087ef67350eae2dfbfc186100"", ""sha256:92c50df49d0a3e20b61a31bddbf5d82ce8d61ed2e2f2752cb78fc6afffb4506c"", ""sha256:7e357b7e0f442af5ba845d6a7e47b6fe332ba51b2afb1b2e036f3daeb8fc9a1f""]}",,Trait applicability is structurally false. No financial measurement is asserted; dates retain the filing group. Native state: PUBLISHED; reason: TRAIT_NOT_APPLICABLE. Fiscal label follows the explicit issuer definition; original DEI/Company Facts labels remain in the source binding.
