company,cik,metric_id,source_url,repo_relative_path,content_sha256,accession,document_name,concept_or_section,context_or_dimension,unit,period_start,period_end,value_raw,value_normalized,evidence_quote,extraction_method,parser_version
Marriott International,1048286,B07,https://data.sec.gov/api/xbrl/companyfacts/CIK0001048286.json,evidence/request_attempts/af/af2fea717f696acfa6f5f2436aa6e4175c3c56ab1628a2e3198964300f32422a/CIK0001048286.json,af2fea717f696acfa6f5f2436aa6e4175c3c56ab1628a2e3198964300f32422a,0001048286-26-000007,CIK0001048286.json,OperatingIncomeLoss,"{""attributes"": {""accession"": ""0001048286-26-000007"", ""deterministic_router_semantic_version"": ""2"", ""entity"": ""1048286"", ""filed"": ""2026-02-10"", ""fiscal_period"": ""FY"", ""form"": ""10-K"", ""frame"": ""CY2025""}, ""locator"": {""concept"": ""OperatingIncomeLoss"", ""fact_id"": ""fact:sha256:79f30d07ac38870a6a9e0311fa4c719f86df495b14dcc8305d482bd0fa95c593"", ""period_end"": ""2025-12-31"", ""period_start"": ""2025-01-01""}, ""verified_claim_id"": ""sha256:1d9313a00e26628f587f0a1dbef113d5c01da8cca2c1c8d4d512096056d53052""}",USD,2025-01-01,2025-12-31,,4141000000,"Parsed source fact: {""locator"": {""concept"": ""OperatingIncomeLoss"", ""fact_id"": ""fact:sha256:79f30d07ac38870a6a9e0311fa4c719f86df495b14dcc8305d482bd0fa95c593"", ""period_end"": ""2025-12-31"", ""period_start"": ""2025-01-01""}, ""unit"": ""USD"", ""value"": ""4141000000""}",ordinary_native_source_projection,ordinary_projection_v1
Marriott International,1048286,B07,https://data.sec.gov/api/xbrl/companyfacts/CIK0001048286.json,evidence/request_attempts/af/af2fea717f696acfa6f5f2436aa6e4175c3c56ab1628a2e3198964300f32422a/CIK0001048286.json,af2fea717f696acfa6f5f2436aa6e4175c3c56ab1628a2e3198964300f32422a,0001048286-26-000007,CIK0001048286.json,InterestExpenseNonoperating,"{""attributes"": {""accession"": ""0001048286-26-000007"", ""deterministic_router_semantic_version"": ""2"", ""entity"": ""1048286"", ""filed"": ""2026-02-10"", ""fiscal_period"": ""FY"", ""form"": ""10-K"", ""frame"": ""CY2025""}, ""locator"": {""concept"": ""InterestExpenseNonoperating"", ""fact_id"": ""fact:sha256:a8475280437801a20dae35cfd2c314bcd93b6d82f1ab9f98cb1107fc8430b827"", ""period_end"": ""2025-12-31"", ""period_start"": ""2025-01-01""}, ""verified_claim_id"": ""sha256:cd81f5c193dd326bc2672949a46f0391d4a88242854cff490e06877e42455c55""}",USD,2025-01-01,2025-12-31,,809000000,"Parsed source fact: {""locator"": {""concept"": ""InterestExpenseNonoperating"", ""fact_id"": ""fact:sha256:a8475280437801a20dae35cfd2c314bcd93b6d82f1ab9f98cb1107fc8430b827"", ""period_end"": ""2025-12-31"", ""period_start"": ""2025-01-01""}, ""unit"": ""USD"", ""value"": ""809000000""}",ordinary_native_source_projection,ordinary_projection_v1
