company,cik,metric_id,source_url,repo_relative_path,content_sha256,accession,document_name,concept_or_section,context_or_dimension,unit,period_start,period_end,value_raw,value_normalized,evidence_quote,extraction_method,parser_version
Paramount Skydance / Paramount Global,2041610,C03,https://www.sec.gov/Archives/edgar/data/2041610/000114036126016758/ef20071103_10ka.htm,evidence/request_attempts/10/10fcfbc33813d251dcaf024cf7ac96adc2a4971d7cc1424eed25affb470ff7d0/ef20071103_10ka.htm,10fcfbc33813d251dcaf024cf7ac96adc2a4971d7cc1424eed25affb470ff7d0,0001140361-26-016758,ef20071103_10ka.htm,Reported PEO total compensation,"{""scope"": {""entity_scope"": ""registrant""}, ""selected_source_cells"": [], ""semantic_role"": ""reported_total_compensation"", ""source_binding"": {""amount_locator"": {""colspan"": 1, ""column_index"": 15, ""derived_asset_id"": ""sha256:e315b7e7e1b2b5eb71d16e0a3e7b32987d9bfa61b404be0054532cebd4273b6c"", ""origin_column_index"": 15, ""origin_row_index"": 1, ""row_index"": 1, ""rowspan"": 1, ""table_id"": ""table_000062""}, ""derived_asset_id"": ""sha256:e315b7e7e1b2b5eb71d16e0a3e7b32987d9bfa61b404be0054532cebd4273b6c"", ""selection_id"": ""sha256:d0fd1abcf94dea6b9803842a82f0421ee2982265e095a6d2a175909db2a59968""}}",USD,2025-08-07,2025-12-31,"
              
63,211,569
            ",63211569,Normalized verified observation: Reported PEO total compensation=63211569 unit=USD accn=0001140361-26-016758 filed=,native_verified_observation_projection,normal_numeric_projection_v1
